Main Statistics

T;HMF;NMF;INMF;IRMF;HPC;NPC;INPC;IRPC;HCMP;NCMP
156;25;33;28;29;33;28;31;36;29;29;-1;34;
157;25;33;28;29;33;28;31;36;29;29;-1;30;
158;25;33;28;29;33;28;31;36;29;29;-1;30;
159;25;33;35;29;25;28;-1;36;29;29;-1;30;
160;28;33;35;29;25;28;-1;36;29;29;-1;30;
161;28;33;35;29;25;28;-1;35;29;29;-1;30;
162;28;34;35;29;25;28;-1;35;29;29;-1;30;
163;28;34;35;31;25;28;-1;35;28;29;-1;30;
164;28;34;35;31;25;-1;-1;35;28;30;-1;30;
165;28;34;35;31;25;-1;-1;35;28;30;-1;30;
166;28;34;35;31;33;-1;-1;35;28;30;-1;30;
167;28;34;29;31;33;-1;-1;35;28;30;-1;33;
168;28;34;29;31;33;-1;-1;35;28;30;-1;33;
169;28;-1;29;-1;33;-1;-1;25;28;30;-1;33;
170;33;-1;29;-1;33;-1;-1;25;28;30;-1;33;
171;33;-1;29;-1;33;-1;-1;25;28;30;-1;33;
172;33;-1;29;-1;31;-1;-1;25;28;30;-1;33;
173;33;-1;29;-1;31;-1;-1;25;28;30;-1;33;
174;33;-1;29;-1;31;-1;-1;25;28;30;-1;30;
175;33;-1;25;-1;31;-1;-1;25;28;30;-1;30;
176;33;-1;25;-1;31;-1;-1;25;28;30;-1;30;
177;33;-1;25;-1;31;-1;-1;25;30;30;-1;30;
178;33;-1;25;-1;31;-1;-1;25;30;30;-1;30;
179;33;-1;25;-1;31;-1;-1;25;30;30;-1;30;
180;25;-1;25;-1;31;-1;-1;25;30;30;-1;30;
181;25;-1;25;-1;31;-1;-1;25;30;28;-1;30;
182;25;-1;25;-1;31;-1;-1;25;30;28;-1;30;
183;25;-1;25;-1;31;-1;-1;29;30;28;-1;30;
184;25;-1;29;-1;31;-1;-1;29;35;28;-1;30;
185;25;-1;29;-1;31;-1;-1;29;35;28;-1;30;
186;30;-1;29;-1;31;-1;-1;29;35;28;-1;30;
187;30;-1;29;-1;31;-1;-1;29;35;29;-1;30;
188;30;-1;29;-1;31;-1;-1;29;35;29;-1;30;
189;30;-1;29;-1;31;-1;-1;29;35;29;-1;30;
190;30;-1;29;-1;31;-1;-1;29;35;29;-1;30;
191;30;-1;29;-1;25;-1;-1;25;35;29;-1;30;
192;35;-1;29;-1;25;-1;-1;25;35;29;-1;28;
193;35;-1;29;-1;25;-1;-1;25;35;29;-1;28;
194;35;-1;35;-1;25;-1;-1;25;25;31;-1;28;
195;35;-1;35;-1;25;-1;-1;25;25;31;-1;28;
196;35;-1;35;-1;25;-1;-1;25;25;31;-1;28;
197;35;-1;35;-1;25;-1;-1;25;25;31;-1;28;
198;35;-1;35;-1;-1;-1;-1;25;25;31;-1;28;
199;35;-1;35;-1;-1;-1;-1;25;25;31;-1;28;
200;35;-1;35;-1;-1;-1;-1;25;25;25;-1;28;
201;25;-1;35;-1;-1;-1;-1;25;25;25;-1;28;
202;25;-1;35;-1;-1;-1;-1;25;25;25;-1;25;
203;25;-1;30;-1;-1;-1;-1;25;25;25;-1;25;
204;25;-1;30;-1;-1;-1;-1;25;25;25;-1;25;
205;25;-1;30;-1;-1;-1;-1;25;25;25;-1;25;
206;25;-1;30;-1;-1;-1;-1;25;25;25;-1;25;
207;25;-1;30;-1;-1;-1;-1;25;25;25;-1;25;
208;25;-1;30;-1;-1;-1;-1;25;25;25;-1;30;
209;25;-1;30;-1;-1;-1;-1;25;25;25;-1;30;
210;25;-1;30;-1;-1;-1;-1;25;25;25;-1;30;
211;25;-1;25;-1;-1;-1;-1;25;25;25;-1;30;
212;25;-1;25;-1;-1;-1;-1;25;25;25;-1;30;
213;25;-1;25;-1;-1;-1;-1;25;25;25;-1;30;
214;25;-1;25;-1;-1;-1;-1;25;25;25;-1;30;
215;25;-1;25;-1;25;-1;-1;25;25;25;-1;25;
216;25;-1;25;-1;25;-1;-1;25;25;25;-1;25;
217;25;-1;25;-1;25;-1;-1;25;25;25;-1;25;
218;25;-1;25;-1;25;-1;-1;25;25;25;-1;25;
219;25;-1;25;-1;25;-1;-1;25;25;25;-1;25;
220;25;-1;25;-1;25;-1;-1;25;25;25;-1;25;
221;25;-1;31;-1;25;-1;-1;25;25;25;-1;25;
222;25;-1;31;-1;25;-1;-1;25;25;25;-1;25;
223;25;-1;31;-1;25;-1;-1;25;25;25;-1;25;
224;25;-1;31;-1;25;-1;-1;25;25;33;-1;25;
225;25;-1;31;-1;25;-1;-1;25;25;33;-1;25;
226;25;-1;31;-1;25;-1;-1;25;25;33;-1;25;
227;25;-1;31;-1;25;-1;-1;25;25;33;-1;25;
228;25;-1;31;-1;25;-1;-1;25;25;33;-1;25;
229;25;-1;-1;-1;25;-1;-1;25;25;33;-1;25;
230;25;-1;-1;-1;25;-1;-1;25;25;33;-1;25;
231;25;-1;-1;-1;25;-1;-1;25;25;33;-1;25;
232;25;-1;-1;-1;25;-1;-1;25;25;33;-1;25;
233;25;-1;-1;-1;25;-1;-1;25;25;25;-1;25;
234;25;-1;-1;-1;25;-1;-1;25;25;25;-1;25;
235;25;-1;-1;-1;25;-1;-1;25;25;25;-1;25;
236;25;-1;-1;-1;25;-1;-1;25;25;25;-1;25;
237;25;-1;-1;-1;25;-1;-1;25;25;25;-1;25;
238;25;-1;-1;-1;25;-1;-1;33;25;25;-1;25;
239;25;-1;-1;-1;25;-1;-1;33;25;33;-1;25;
240;25;-1;-1;-1;25;-1;-1;33;25;33;-1;25;
241;25;-1;-1;-1;25;-1;-1;33;25;33;-1;25;
242;25;-1;-1;-1;-1;-1;-1;33;25;33;-1;25;
243;25;-1;-1;-1;-1;-1;-1;33;25;33;-1;25;
244;25;-1;-1;-1;-1;-1;-1;33;25;33;-1;25;
245;25;-1;-1;-1;-1;-1;-1;33;25;25;-1;25;
246;25;-1;-1;-1;-1;-1;-1;33;25;25;-1;25;
247;25;-1;-1;-1;-1;-1;-1;33;25;25;-1;25;
248;25;-1;-1;-1;-1;-1;-1;25;25;25;-1;25;
249;25;-1;-1;-1;-1;-1;-1;25;25;25;-1;25;
250;25;-1;-1;-1;-1;-1;-1;25;25;25;-1;25;

ComponentFirm MOD
T;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;
1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
2;1.0;1.1601003777438734;1.0;1.3279652199259457;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
3;1.0;1.1601003777438734;1.0;1.3279652199259457;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
4;1.0;1.1601003777438734;1.0;1.4137059034873927;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
5;1.0;1.1601003777438734;1.0;1.4137059034873927;1.0;1.0;1.0;1.0;1.0;1.2293759452107484;1.0514556254629628;1.0;
6;1.3349277635737777;1.2236059719369639;1.0;1.4137059034873927;1.4846841610645067;1.0;1.0;1.0;1.0;1.2293759452107484;1.0514556254629628;1.0;
7;1.3349277635737777;1.2236059719369639;1.27090028969685;1.4137059034873927;1.4846841610645067;1.0;1.0;1.0;1.0;1.5977495887173814;1.0514556254629628;1.0;
8;1.3349277635737777;1.4606254883403318;1.27090028969685;1.783609001572382;1.974660178833086;1.0;1.0;1.0;1.0;1.5977495887173814;1.0514556254629628;1.0;
9;1.3349277635737777;1.4606254883403318;1.27090028969685;1.783609001572382;1.974660178833086;1.0;1.0;1.0;1.0;1.5977495887173814;1.0514556254629628;1.250820813885695;
10;1.3349277635737777;1.4606254883403318;1.27090028969685;1.783609001572382;1.974660178833086;1.0;1.0;1.0;1.0;1.5977495887173814;1.0514556254629628;1.250820813885695;
11;1.3349277635737777;1.4606254883403318;1.27090028969685;1.783609001572382;1.974660178833086;1.0;1.0;1.0;1.0;1.5977495887173814;1.0514556254629628;1.250820813885695;
12;1.3349277635737777;1.4606254883403318;1.27090028969685;1.783609001572382;2.027215662695671;1.0;1.0;1.0;1.0;1.5977495887173814;1.0514556254629628;1.250820813885695;
13;1.3349277635737777;1.4606254883403318;1.27090028969685;1.783609001572382;2.1693100577930826;1.0;1.0;1.0;1.2390916254711557;1.5977495887173814;1.0514556254629628;1.250820813885695;
14;1.3349277635737777;1.4606254883403318;1.27090028969685;1.783609001572382;2.2230006288541437;1.0;1.0;1.0;1.2390916254711557;1.5977495887173814;1.0514556254629628;1.250820813885695;
15;1.3349277635737777;1.4606254883403318;1.27090028969685;1.783609001572382;2.3010993002825355;1.0;1.0;1.0;1.2390916254711557;1.5977495887173814;1.0514556254629628;1.250820813885695;
16;1.3349277635737777;1.4606254883403318;1.27090028969685;1.783609001572382;2.73678074229084;1.0;1.0;1.0;1.2390916254711557;1.5977495887173814;1.0514556254629628;1.250820813885695;
17;1.3349277635737777;1.4606254883403318;1.27090028969685;1.783609001572382;2.73678074229084;1.0;1.0;1.0;1.2390916254711557;1.5977495887173814;1.0514556254629628;1.250820813885695;
18;1.3349277635737777;1.4606254883403318;1.488905002096879;1.783609001572382;2.73678074229084;1.0;1.0;1.0;1.2390916254711557;1.5977495887173814;1.0514556254629628;1.250820813885695;
19;1.3349277635737777;1.4606254883403318;1.488905002096879;1.783609001572382;3.190479833710934;1.0;1.0;1.0;1.2390916254711557;1.5977495887173814;1.0514556254629628;1.250820813885695;
20;1.3349277635737777;1.4606254883403318;1.488905002096879;1.783609001572382;3.190479833710934;1.0;1.0;1.0;1.2390916254711557;1.5977495887173814;1.0514556254629628;1.250820813885695;
21;1.3349277635737777;1.4606254883403318;1.488905002096879;2.3108278603927714;3.194880471552234;1.0;1.0;1.0;1.2390916254711557;1.5977495887173814;1.0514556254629628;1.379399514398521;
22;1.3349277635737777;1.4606254883403318;1.488905002096879;2.3108278603927714;3.332867611326801;1.0;1.0;1.0;0.0;1.5977495887173814;1.0514556254629628;1.379399514398521;
23;1.3349277635737777;1.4606254883403318;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;1.0;0.0;1.5977495887173814;1.0514556254629628;1.379399514398521;
24;1.3349277635737777;1.4606254883403318;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;1.0;0.0;1.5977495887173814;1.0514556254629628;1.379399514398521;
25;1.3349277635737777;1.4606254883403318;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;1.0;0.0;1.5977495887173814;1.0514556254629628;1.379399514398521;
26;1.3349277635737777;1.4606254883403318;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;1.0;0.0;1.5977495887173814;1.0514556254629628;1.379399514398521;
27;0.0;1.4606254883403318;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;1.0;0.0;1.5977495887173814;0.0;1.379399514398521;
28;0.0;0.0;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;1.0;0.0;1.5977495887173814;0.0;1.379399514398521;
29;0.0;0.0;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;1.0;0.0;1.5977495887173814;0.0;1.379399514398521;
30;0.0;0.0;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;1.0;0.0;1.5977495887173814;0.0;1.379399514398521;
31;0.0;0.0;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;
32;0.0;0.0;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;
33;0.0;0.0;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;
34;0.0;0.0;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;
35;0.0;0.0;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;
36;0.0;0.0;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;1.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;
37;0.0;0.0;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;0.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;
38;0.0;0.0;1.488905002096879;2.3108278603927714;3.4254908488230154;1.0;0.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;
39;0.0;0.0;1.488905002096879;2.3108278603927714;0.0;1.0;0.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;
40;0.0;0.0;1.488905002096879;2.3108278603927714;0.0;1.0;0.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
41;0.0;0.0;1.488905002096879;2.3108278603927714;0.0;1.0;0.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
42;0.0;0.0;1.488905002096879;2.3108278603927714;0.0;1.0;0.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
43;0.0;0.0;1.488905002096879;2.999870652759827;0.0;1.0;0.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
44;0.0;0.0;1.488905002096879;2.999870652759827;0.0;1.0;0.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
45;0.0;0.0;1.488905002096879;2.999870652759827;0.0;1.4362443602805695;0.0;0.0;0.0;1.5977495887173814;0.0;1.6426124394411399;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
46;0.0;0.0;1.488905002096879;2.999870652759827;0.0;1.4362443602805695;0.0;0.0;0.0;0.0;0.0;1.6426124394411399;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
47;0.0;0.0;1.488905002096879;0.0;0.0;1.4362443602805695;0.0;0.0;0.0;0.0;0.0;1.6426124394411399;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
48;0.0;0.0;1.488905002096879;0.0;0.0;1.4362443602805695;0.0;0.0;0.0;0.0;0.0;1.6426124394411399;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
49;0.0;0.0;1.488905002096879;0.0;0.0;1.4362443602805695;0.0;0.0;0.0;0.0;0.0;1.6426124394411399;0.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
50;0.0;0.0;1.488905002096879;0.0;0.0;1.4362443602805695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
51;0.0;0.0;1.488905002096879;0.0;0.0;1.4362443602805695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.183060114141147;2.0;2.0;
52;0.0;0.0;1.488905002096879;0.0;0.0;1.4362443602805695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.183060114141147;2.0;2.0;
53;0.0;0.0;1.488905002096879;0.0;0.0;1.4362443602805695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.183060114141147;2.0;2.0;
54;0.0;0.0;1.488905002096879;0.0;0.0;1.8173869830769853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.183060114141147;2.0;2.0;
55;0.0;0.0;1.488905002096879;0.0;0.0;1.8173869830769853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.183060114141147;2.0;2.2180555350082005;
56;0.0;0.0;1.488905002096879;0.0;0.0;1.8173869830769853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.183060114141147;2.0;2.2180555350082005;
57;0.0;0.0;1.488905002096879;0.0;0.0;1.8173869830769853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.183060114141147;2.0;2.2180555350082005;
58;0.0;0.0;1.488905002096879;0.0;0.0;1.8173869830769853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.1735721877703145;2.0;2.0;0.0;2.0;2.183060114141147;0.0;0.0;
59;0.0;0.0;1.488905002096879;0.0;0.0;2.286915376551301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.1735721877703145;2.0;2.0;0.0;2.0;2.183060114141147;0.0;0.0;
60;0.0;0.0;1.488905002096879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.1735721877703145;2.0;2.0;0.0;2.0;2.183060114141147;0.0;0.0;
61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.1735721877703145;0.0;2.0;0.0;2.0;2.183060114141147;0.0;0.0;
62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.1735721877703145;0.0;2.0;0.0;2.0;2.183060114141147;0.0;0.0;
63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.1735721877703145;0.0;2.0;0.0;2.0;2.183060114141147;0.0;0.0;
64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.1735721877703145;0.0;2.0;0.0;2.0;2.183060114141147;0.0;0.0;
65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.1735721877703145;0.0;2.0;0.0;2.0;2.183060114141147;0.0;0.0;
66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;0.0;2.0;2.183060114141147;0.0;0.0;
67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;2.183060114141147;0.0;0.0;
68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;2.183060114141147;0.0;0.0;
69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;
70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;
71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.2515736416863055;0.0;0.0;0.0;
72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
90;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
