Main Statistics

T;HLO;F1stLO;F2ndLO;S1stLO;S2ndLO;HSUI;F2ndSUI;F3rdSUI;S2ndSUI;S3rdSUI;SB2ndSUI
20;500.32601110138086;578.9977384782713;166.85490049288003;472.1800363067126;727.5400169926056;737.1065217297813;
21;534.4782409486988;612.5070233401227;178.30982879931162;502.2933326365579;768.1998478319601;785.1944699729663;
22;565.2814574627052;645.771293138125;190.6027105338088;537.2646493020019;809.0613006971613;827.949362319688;
23;593.8025411861274;682.3470299939295;201.77510950965245;564.5336858216751;852.0387195070473;876.2818901675419;
24;628.4396702399988;727.9209270702036;212.09983842717924;594.1730259852712;895.9220242442324;916.8889481460542;
25;662.6567317050382;766.5457106395069;226.34088971963092;627.9981096407568;938.6293631427314;959.2985081866397;
26;692.3511552967448;806.8392214362167;237.69746042120343;656.697201967165;973.0457587061776;1001.8316326249293;
27;725.3161507293096;841.9696209639577;253.32309447734147;688.7785751165044;1009.6710196707863;1041.8608951669398;
28;759.393969719224;882.3384789374678;268.56713209871896;718.5625184978951;1049.4507487584178;1082.2369593228361;
29;790.3555419467132;913.557977729121;281.94149011174153;746.5813835101264;1087.7213027122755;1119.4213843360435;
30;819.356015180287;945.838958113502;292.45881280605835;780.4161984821012;1125.1268645835378;1152.8382560552413;
31;849.8402012440421;979.1017092714114;305.3385201986654;814.0132496269495;1167.3213911646908;1187.938207206839;
32;877.0890962345957;1010.8737369145318;319.93109170016464;867.8353058000299;1204.1653342681373;1220.353075164814;
33;910.9036622620937;1042.9182413782016;336.1043377964609;910.1638137995099;1233.1268440570268;1259.9646714136015;
34;939.8990207131296;1079.395913791918;349.2646221333464;943.5129463339872;1263.6299240671633;1292.6604931632332;
35;966.0214642154721;1113.2985950810848;364.954005638972;980.207794339681;1291.5498731782207;1330.147539134814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
36;992.8481139459296;1142.6857048364702;379.7216540019428;1011.8537727551844;1315.3533184326682;1356.2942490473858;27.960870827469506;39.58629328577193;15.510378819873667;18.808677501632957;33.78331722524481;9.847525151307527;22.31270153123214;20.79075456078733;17.95328151973687;26.005007266366363;12.28540826489121;28.699214582438376;36.712303824824666;30.74773908530959;28.11239179659499;41.010864603005054;36.72864939982501;45.69639855709385;34.71927440037486;39.49155256723663;
37;1014.8627562440699;1173.9135932304316;392.2096840504111;1043.8192812214327;1344.0529420340963;1386.546002711292;66.9595022245775;82.32311464934683;31.81160746107487;46.51028527413925;84.8915305493579;27.165700217013956;49.823607239686325;60.16674102817798;39.72426014791428;71.34029183202738;26.000532396526634;70.0779090181377;86.72189870842865;73.8885603664942;62.932056626965036;105.32903763501426;89.10585138111571;106.22454125780669;74.42172513985332;109.53063506547079;
38;1039.7812321659098;1202.614746932747;405.9590942198894;1073.305062259394;1368.623334353258;1411.709512520543;107.48648069211858;133.336867355558;53.01054026713278;82.16327909818199;151.17226442847112;45.96478091092119;88.3905504512801;103.11247836835241;64.75323096889383;121.73913211593906;46.26495242067121;119.99084877696252;155.11614320957779;123.19684242739513;113.33888146540467;175.8900837771623;150.80651022787274;186.2822733829497;129.7884941792367;180.07870879928862;
39;1060.0029255058585;1227.5499923291757;415.73393234399015;1097.6855135552232;1394.7132938775123;1431.9218647169507;159.67658776772635;192.48823956788192;73.54027497449876;115.08682459981497;220.6106307618067;64.9420729480409;124.27570945760235;147.01675106654514;95.32709178935514;196.9005536654397;69.3132795139144;181.75614832967773;220.41775582592606;183.02683371248;171.04791682574077;264.57144150894203;210.03256341162808;277.6091560138338;198.7863989722402;258.47540709113696;
40;1081.148770221168;1247.7857827287417;424.4876773491292;1120.1732997835677;1417.6426716923277;1449.663942616377;226.28542866090174;264.36434019847735;108.6907948405028;158.52866226658702;294.02704363123524;86.9061017307627;172.33154769341314;202.82256228218571;129.44201371378034;269.52524958578283;96.09348697366505;250.8936316813838;287.89033863068516;262.34579184872956;225.87619900863757;354.77401171410014;290.6956659655708;383.7964801083557;267.67867865885296;347.91900102216033;
41;1098.0435125884733;1266.5275594052673;432.3442950814985;1139.9415792163622;1437.644866389321;1466.0490287828864;288.57394722045296;339.7417996688425;134.71459679418416;205.16684046313765;388.6314179895726;115.93235379896345;226.20770262182253;263.0423447991405;166.25756215760177;341.27540690813805;124.35233964354646;315.9575158271699;378.48252724941466;342.35421679846684;308.9854571133948;455.3438984286215;374.41334527123604;499.50591555893783;334.5404339368513;449.1109595825153;
42;1116.7787214671027;1282.1026271241374;439.78095216194;1160.2255924453852;1456.2542166305727;1483.3677717309663;348.1098732551578;418.031975413883;173.8185359512217;250.4373271026757;493.1549176046305;149.8881207261069;280.2744197048587;333.48109350999107;206.9976494360636;420.5098891025264;151.34742457067424;392.08330686896943;466.85218573737734;414.54394038216185;380.6701526526096;549.5976474253854;465.330104523268;612.8712970738723;412.3625653565391;560.1359708742783;
43;1129.1972526772288;1299.645121561876;447.4163853964033;1176.2116546306424;1473.707401986714;1497.607858916787;418.16299238396084;498.6833488312986;211.7978727068757;308.72073689676023;585.5376947681759;177.35701487245677;341.4229566357587;407.72050989202546;250.14739366167964;521.7271459107989;178.60517305473107;474.9275090495346;572.5788188587895;500.6541997027151;451.8271376023985;676.6877137704361;569.1779712099788;744.0344654563713;488.40805349298785;663.5443485457594;
44;1143.4433697513457;1312.1275516637909;454.32540888869005;1190.5905598226086;1489.3263433193088;1509.6089291266921;492.47168859328195;601.4718176993199;254.12710173763094;371.0164301177767;692.0650977937222;209.6947999085078;394.5822404321342;492.7687815059347;293.2071016249591;609.7750580174584;218.40162992672037;566.7701542916603;675.1333402573166;592.055565449469;540.0782516499553;817.9509775565956;668.0743296869903;869.7824318402751;581.2896833998755;789.1902315585257;
45;1153.1847837441703;1326.7330426276849;460.8319681928951;1204.1420503237755;1503.4702704197468;1520.6815765307585;562.8350985781665;691.095290965332;291.0782203160404;433.36734380714023;794.9356568598816;245.92717086466638;456.42207105467696;567.9174557324997;335.0601163007162;705.1437061059098;258.5148099652673;651.1129995886417;777.2615588525277;678.4565946541861;631.6926361896177;940.6073639812458;757.4728526116018;1001.2131951338924;668.5795267737731;915.3741257124615;
46;1163.2547905216443;1341.1001101386566;466.83205783690255;1215.3017737834784;1516.7865942974122;1530.237781241127;630.9047214923411;806.045614036708;338.57634121733923;492.61414125139856;941.3207501918457;283.1005098067874;509.620834463546;647.5766190531991;382.67343263041784;790.4561157796638;293.71565630427415;746.2642375268438;865.1003353108283;774.6276628532405;720.4126121722529;1047.1249866732408;854.0924263039403;1134.286428069998;747.9880538062104;1036.4317078639501;
47;1173.4890678131708;1352.7642749367508;471.9048686946661;1228.7576319644086;1527.4433332187436;1540.0019367966156;704.1921364300642;899.5681453656385;388.30862451441794;555.5186263400141;1057.7633380377326;316.6419649583811;573.7528402164428;718.9502642974621;432.13011186731745;897.1952731391896;331.1326647836322;855.929978208589;965.3183427258293;870.0795712922992;813.015941660534;1188.4438430573225;963.653226414907;1288.0322646552447;861.2255763413528;1140.2139255099269;
48;1181.090066963962;1361.127724554319;475.927856673143;1242.5501667148767;1536.6042657683354;1549.8253637617752;790.5013106444176;996.2100949792895;438.6966714478224;614.9870296355418;1180.1341403966755;363.68590486615614;659.0866658309938;811.3652082909588;485.3715915071367;996.2427078569038;368.9503194376455;949.2513013098803;1092.321020586898;972.587834359938;913.5364029325895;1304.6174451383522;1079.3634435615827;1429.147201688529;959.1170386765311;1267.3891190394063;
49;1188.8969746261612;1369.3526511699813;479.669856828619;1257.6218461914625;1545.2843334204365;1558.0837673124315;872.2612263570911;1104.5369350433293;496.9351827620062;675.672137977168;1313.264273946524;402.5248823944819;739.9614409665102;898.4051095782644;535.7950402299793;1124.3240580310417;412.54068585389166;1049.4058182856045;1200.3355397720645;1086.860032696657;1013.3780800711418;1448.537071991625;1220.9363276756205;1570.8123207444817;1075.4719711828213;1384.6714474572623;
50;1196.5962911698298;1378.0034254944985;481.46526927477737;1273.4178196181972;1553.2647460368876;1565.716512305356;972.3649188536795;1206.730728993173;548.5852675403236;749.0127958966248;1415.209160963925;447.4888750245328;817.7916938566258;983.814610237938;597.4635634502968;1224.3660258982788;460.75838740006446;1159.4048161642415;1313.0609694231978;1190.8831938861968;1104.148787350979;1576.7754564467684;1356.0259751128356;1703.3735905426893;1169.8201279782986;1521.476075141568;
51;1204.2976359037996;1384.3550243718992;481.46526927477737;1288.7455637571736;1560.6340146988823;1570.9273880457197;1048.7031100691606;1315.4359413848347;610.5288457442248;820.1774096190667;1539.2235491407437;489.76871742580596;901.016444105554;1076.47208706525;637.4455558976797;1345.9957469389772;502.2562707956066;1267.5921147587794;1433.669528945129;1310.4094018885212;1193.7715385135011;1722.4704983970437;1480.9561694329022;1846.8359206944424;1259.6660864908754;1625.2193056428036;
52;1210.1717606432621;1392.8769079512347;481.46526927477737;1304.7209638307145;1568.2201114888544;1577.1392839752757;1131.7594238944678;1419.0931517672307;657.3801048899303;893.6792263905481;1656.1280852690675;540.1320074575772;970.9474785448328;1168.2054678784268;695.4510819751896;1471.1318921505735;547.3593052950755;1379.3867171417207;1557.916737700731;1437.2978946310416;1275.9701488926596;1865.3493312496212;1592.239067133094;1999.2797033794268;1373.1715449929275;1755.1606228582737;
53;1216.5579373722462;1400.5514274428745;481.46526927477737;1317.5952095056507;1573.9094315369098;1583.2961916391907;1230.095577439806;1524.4067826909359;698.9910812153437;968.6226765474744;1812.7655154611034;586.1202368380273;1049.9269808580282;1253.9862065600532;751.4927989130827;1577.4240788368222;590.2923671114917;1464.6929268209437;1681.4656953672254;1547.9279691067372;1362.629794889085;1996.5639099899574;1718.3300725440224;2150.565430252081;1492.6472524537487;1884.5172405682692;
54;1222.078498704582;1406.9401881170077;481.46526927477737;1329.482215123183;1579.3719318147118;1588.6875236204958;1344.4108108410949;1644.588706688532;754.1461856315049;1042.3385974398177;1956.2883248626924;636.8206737600715;1141.6525011197036;1367.1247636416756;806.3032759489288;1700.152007075217;638.256552807626;1593.0347230552914;1808.7425289323176;1655.2149776852038;1464.8392073062919;2141.394803053805;1842.4934737160645;2305.8237707975536;1601.414419232734;2030.3582936439736;
55;1228.2031635702926;1413.163867072937;481.46526927477737;1342.8613351283739;1583.5547288672888;1593.6150240487007;1452.602196463895;1757.1629073456302;812.4660537275818;1131.1591185266893;2067.3783417449085;681.4505043002232;1220.5983106598537;1454.3469587090913;872.6153837278723;1802.1367262090864;682.777032354849;1720.2085378963782;1945.1864588130056;1778.7289264198046;1576.2970756476252;2306.2809015123903;1972.5634807680162;2468.48236053828;1717.66188372188;2147.4972694477638;
56;1233.8165435165433;1418.3639911431756;481.46526927477737;1356.4806116894615;1588.9416481206263;1598.609591307917;1560.156311025311;1879.0135960488988;876.0909813764692;1208.897495080137;2203.9886128771595;731.8901987247641;1302.2362074030605;1559.6410784244981;932.7262732364147;1888.941926331757;728.9700733895459;1813.8295832780248;2076.9600683795397;1885.7356370535892;1676.7591957494747;2433.1187890494493;2104.395902011026;2631.0604385886395;1838.5268136914126;2317.815215873043;
57;1239.105991340618;1423.218310308471;481.46526927477737;1370.1676601257955;1592.9074043163591;1603.0512934632263;1660.8435806075606;1991.8147046908925;937.7665901304288;1285.9958177027388;2321.150551123559;773.4585963820701;1383.7653537378183;1639.7381602703804;987.3201454823538;2004.274447440671;781.7673364471616;1932.075255028844;2202.14455418997;2017.4438187119301;1796.225933934375;2592.1715085162127;2225.6063776135047;2782.710217729535;1955.1535623067991;2475.739597522526;
58;1243.9552101584466;1427.531205580381;481.46526927477737;1384.0818140973618;1597.063468336035;1607.248060360718;1764.3239518386981;2115.4461674882727;991.4148223184509;1376.3472283102712;2443.355691270869;822.19748740934;1476.018901494739;1744.4719923585521;1049.233097218224;2130.2477817237086;834.1246357057996;2049.203674993142;2326.8938821260476;2131.5311288385374;1874.416301964668;2811.4263867677932;2375.575796931481;2931.207196169067;2086.338223781274;2619.080125909625;
59;1248.1807905027326;1431.5842861115946;481.46526927477737;1399.1493325184615;1600.2458951251788;1610.8926846727438;1881.753857776853;2245.4672539160324;1044.2133382233612;1454.8538841930042;2593.435361036798;885.369542352702;1551.5868428435806;1836.559696180832;1114.0478856268733;2254.835183005108;887.7586765762787;2174.945329161796;2440.130604045143;2267.2797638731154;1982.8733013839476;3069.7840956260934;2494.7503001657506;3071.199541191578;2201.6461748443985;2760.011669335864;
60;1251.468361559261;1434.770593488999;481.46526927477737;1414.9956200545016;1603.1629014346022;1613.833541007386;1986.9007664397266;2369.989500399328;1101.1018202434666;1516.4220714106632;2754.9410794292226;945.1444923030293;1643.431889307293;1955.9961388608351;1177.6167044894944;2392.645967818958;937.4472708735116;2284.7999022563217;2556.9930248939886;2383.467472298992;2102.0471090916653;3355.9023591150194;2608.056544125061;3222.732529434973;2331.2126602718486;2894.343202639205;
61;1253.931379507456;1437.9060824772246;481.46526927477737;1426.0709754274603;1605.9298858183015;1617.0718774777986;2105.4322508325936;2499.5394029207046;1158.6889293197685;1599.5957524115338;2886.4144662781196;998.9884238570319;1722.5428146517893;2050.7115914791484;1246.2977154712698;2534.0331976644275;986.8620817742009;2385.8094945686;2703.9224353870886;2476.9995676058275;2212.2830498650137;3619.171103590031;2735.6769926449474;3351.400556822583;2430.151752783764;3056.0031736609358;
62;1255.8828595633922;1441.1742865253977;481.46526927477737;1438.5704574825454;1608.4182371693414;1619.9412083150676;2206.655496238065;2642.684661846423;1217.891590283608;1689.8541568406824;3023.3405553306693;1059.862787521862;1821.6452350674401;2146.225825512326;1305.7307177787188;2642.6665902208065;1033.5476762258893;2483.449600536463;2825.206724907076;2592.8489115618677;2330.5380080355;3796.3388114487193;2868.2202042740673;3507.502801171907;2545.922710532134;3210.246531320803;
63;1257.778999410041;1443.6957257069125;481.46526927477737;1452.58276079216;1610.482484795428;1622.505995109611;2304.2416063407895;2762.8993805041177;1279.5626721391645;1766.9617245566385;3167.7844042425713;1118.7697231489576;1920.4142980358663;2235.0706428248245;1369.2391952729076;2766.890441859973;1097.1026490240313;2605.373182455695;2951.9585901038245;2711.8374324305582;2432.2958417225827;3962.887639849512;3007.6986471595333;3631.89581074509;2669.6657594205044;3344.287775462161;
64;1258.8163294219557;1445.854389171681;481.46526927477737;1465.0794319024646;1612.5066230622851;1624.51319979234;2407.017792805579;2881.4091255316903;1342.4626249343978;1843.9707684691107;3315.380325227876;1166.539485533853;2021.3372871656218;2350.7272101677186;1431.3945020625831;2908.6688219143552;1145.815276991832;2724.8107204523085;3071.6134377190424;2826.181670573787;2521.2917851099637;4139.839647362593;3149.4723768012796;3798.6651715490934;2773.7181384276964;3477.23091168974;
65;1260.634304403146;1447.5456280914316;481.46526927477737;1476.952431589938;1614.2442025277905;1626.422903656424;2517.496088576804;2984.6026021420284;1408.8711163607986;1934.8847555151885;3448.6978064867735;1210.6368577854596;2119.7112399564376;2467.6776707936483;1483.2338529545943;3026.5476026672086;1188.483737971805;2842.5516447945656;3198.557556738284;2953.9787740464676;2614.9690914438806;4286.473078560112;3286.844319841711;3946.0907780916805;2883.6398260242017;3611.2569378201274;
66;1262.6379400820158;1448.6586694510422;481.46526927477737;1488.0661418967034;1615.983177209788;1628.3753584523204;2597.444627036716;3111.0652606943436;1479.502795264719;2006.848453230743;3589.7374743644496;1263.4451669637576;2195.097091732634;2550.010202713887;1554.8404974247371;3155.054293141093;1253.0456738809762;2962.424558337375;3308.610165802768;3062.476421417237;2704.210621557489;4431.2919328253;3405.3355784750183;4074.175382187462;2984.3401058822624;3743.3115497815998;
67;1264.565886166283;1449.4542812318273;481.46526927477737;1500.2531341429678;1617.264641398544;1629.6990000203893;2697.283493907332;3240.115319887987;1550.5349282647533;2092.6494850862973;3716.8631042805173;1325.2846343153399;2284.3530287284793;2643.184375749382;1621.5705221332446;3285.290442555308;1306.8993775134365;3077.3970883489574;3438.4411747380423;3170.566763642883;2816.06071170988;4596.03938945193;3539.097855343956;4230.034319158745;3094.5913720246076;3884.0936364247973;
68;1265.6004004419062;0.0;481.46526927477737;1513.108904418439;1618.3327146652603;1631.0432523189907;2782.019093711665;3370.0499077244267;1610.3086525179606;2165.9412598444646;3841.0249943145013;1379.7520930546816;2381.68990278265;2748.627644903397;1681.2771736173734;3413.269450887442;1352.9426049062815;3178.990510264486;3572.6679661523503;3296.5702953408977;2910.7780694951743;4774.258565730465;3687.39249803522;4361.081506585088;3194.8112619628946;4016.233486007964;
69;1266.7918119062383;0.0;481.46526927477737;1525.8553691149318;1618.9464879045738;1632.0910646107436;2900.2078730041167;3485.147183707637;1669.554522535005;2264.3426934660806;3958.2611790421106;1439.644032151712;2484.506349397361;2843.5389236658248;1745.6830004549151;3524.756158685706;1407.4477072474742;3298.633220908752;3695.59070309389;3428.6371228579073;3031.9766399536807;4895.556912766467;3810.111630702269;4508.327842485302;3327.0086319471784;4145.41831875124;
70;1268.0445181342827;0.0;481.46526927477737;1538.5208892453245;0.0;1632.7055785887237;3006.2401725633927;3573.9315496745626;1737.4578769114282;2331.6388379933237;4069.193457539744;1490.5885917592839;2568.1018621759267;2933.72073223722;1813.2574392433241;3633.8303187671286;1467.2953136241958;3415.110780744637;3818.293522397595;3528.4697770175712;3122.201587581947;5038.94823716377;3931.305595521058;4651.113586748792;3453.490268099555;4248.873873444008;
71;1269.1629804542386;0.0;481.46526927477737;1550.0997950912429;0.0;0.0;3087.5039962980836;3673.287851240718;1789.2959059357527;2409.0379283950892;4172.702555420099;1541.592524489911;2641.940100466126;3024.6944385231814;1863.9618164994924;3740.1678227004295;1504.786115453191;3519.378591909845;3935.6413349309883;3628.790469847822;3204.7274408469307;5168.548059618334;4039.330447696591;4782.186965409402;3557.1972196358797;4364.372932996844;
72;1270.3534868863744;0.0;0.0;1562.7559947552118;0.0;0.0;3177.8722639202833;3796.790062812932;1846.3697199294438;2480.10187216526;4283.931181416746;1585.9498945881558;2721.7693906701597;3114.190955145629;1926.0589872982298;3839.15768736485;1538.0597478747582;3598.710339560322;4043.0803897002966;3704.9912646981365;3286.761493104604;5311.644535612634;4125.21307974474;4902.8305713802465;3663.7592632347955;4466.681110622281;
73;1271.7221128258525;0.0;0.0;1575.3900715772709;0.0;0.0;3247.318004455714;3890.4284018378776;1890.4396218444847;2544.5052905923517;4396.646379451355;1619.6519571504227;2779.558212149214;3196.284723845111;1975.5905137798143;3918.9918674913847;1569.2222841442367;3670.5341864694174;4117.038197447799;3782.9332221682175;3351.8706157097413;5432.01117386856;4219.57880744402;4997.28276279887;3736.943101314833;4561.885299193305;
74;1273.1328934428993;0.0;0.0;1585.1205940747614;0.0;0.0;3318.6619362517777;3972.181513202564;1934.3994600113438;2608.1919046667067;4481.844964532605;1653.549110929708;2842.906584733162;3271.983511029294;2024.5489144828537;4002.937492876079;1599.6250970169326;3739.108914389738;4196.181601676595;3865.699227607724;3428.7146339499523;5529.587452114277;4298.79176587651;5072.921646381544;3811.5914884789718;4656.625918784007;
75;1274.2995876295195;0.0;0.0;1595.3385081087572;0.0;0.0;3396.8058581587075;4049.8527472731057;1977.2231188181531;2659.521451605491;4563.434160064422;1681.6864806275075;2886.7803126565714;3334.1934716610317;2067.326845809574;4069.674326040432;1623.6966527466184;3810.9523024371406;4271.581983715514;3937.4645527396233;3487.189525730187;5620.139027134761;4384.681244480022;5154.099197986299;3882.5186630144167;4741.1141918917365;
76;1275.695701401381;0.0;0.0;1605.7034939458629;0.0;0.0;3461.809702712791;4120.745906218987;2017.3140536235069;2709.6743740062666;4637.906142753596;1705.8471748977822;2937.488094493511;3385.7585444971687;2103.9380673808105;4161.621625342814;1648.0186931887408;3880.3347891255794;4343.563454961392;3997.3098270910227;3560.1191800870097;5694.994256839416;4447.272174749252;5238.890142310631;3946.465101608834;4822.445868212796;
77;1276.9456543837398;0.0;0.0;1615.6817489968862;0.0;0.0;3509.5147161634095;4195.077279961671;2053.790281969202;2763.2265198753985;4718.042200940753;1721.5744580136766;2977.8475622137903;3434.8897164480236;2139.04191164542;4228.908641093467;1664.7220833942738;3942.4563492823386;4426.131867186437;4047.0510085559845;3615.913332787567;5772.421605083417;4514.1103044042375;5303.861328959188;4007.1075427335054;4890.032459802547;
78;1278.2762394155716;0.0;0.0;1626.155308793155;0.0;0.0;3565.3031842472055;4258.9958570332465;2089.395959635058;2806.577800807305;4786.801192665471;1735.3419066799154;3026.7191148824786;3478.2673044752687;2168.519085068259;4287.309968976598;1680.164401348554;3996.488356727379;4483.055769233983;4100.9511528274;3667.99165265833;5832.494839784196;4563.0941859493705;5370.878351681905;4062.85696447;4960.9649369425815;
79;1279.4312195050736;0.0;0.0;1635.0725878436197;0.0;0.0;3612.27098274976;4321.967413036819;2120.7500628864195;2845.6318886018676;4837.593279179558;1744.5809376473583;3066.841529462705;3521.6930958232224;2202.8358580114436;4338.110311300693;1690.1497077221;4043.7739519442916;4546.309642547568;4149.855907382519;3713.0916151991746;5890.0710244004795;4624.517715321123;5438.9330968821805;4112.192379902695;5022.992517696793;
80;1280.685652129317;0.0;0.0;1643.8658959707095;0.0;0.0;3662.587816789379;4375.814635327418;2146.9736419151154;2880.734626472795;4899.241617178488;1744.5809376473583;3103.195892353559;3562.604396603602;2227.9077103787054;4391.340889478123;1690.1497077221;4087.9397243883104;4606.138610361987;4188.247802519197;3765.1049716716207;5947.705683528698;4673.7141155237505;5483.8180657320545;4158.004276222933;5081.717490635209;
81;1280.685652129317;0.0;0.0;1651.4988225795698;0.0;0.0;3709.3318557450575;4427.524530280888;2168.177826925491;2910.077559186789;4950.246479838519;1744.5809376473583;3134.460829675931;3602.2033436036986;2252.1781853337397;4433.782891806514;1690.1497077221;4131.905118905307;4653.969991981269;4224.832530807608;3813.614406834437;6006.950769702153;4720.681844978285;5535.272861520103;4205.800244020891;5141.886529559364;
82;1281.9166939705628;0.0;0.0;1661.459342457928;0.0;0.0;3744.0988263931986;4464.111578733992;2183.4771270632573;2937.5318671773657;4993.705331162603;1744.5809376473583;3162.1898179834443;3642.6862676045607;2270.5722062233017;4478.453697462249;1690.1497077221;4168.188299948611;4705.361252684009;4257.931392521808;3858.5172198258;6058.976499108727;4764.094941240543;5586.090368339111;4243.9923354748125;5191.376185754778;
83;1283.1037822124392;0.0;0.0;1668.9691541462514;0.0;0.0;3773.960169219584;4504.4664974712805;2199.414194610686;2966.4702533036398;5024.226806942152;1744.5809376473583;3187.473856056581;3676.641894528073;2285.6018419349944;4520.017327501626;1690.1497077221;4202.467590029261;4757.522211564404;4296.817863518256;3897.275540698468;6116.964793570559;4800.627467000319;5632.757979615272;4289.515488310118;5231.82018422662;
84;1283.1037822124392;0.0;0.0;1677.0249265734878;0.0;0.0;3804.4576821479654;4541.34281081293;2208.7040708527334;2986.1399020698123;5067.754694811454;1744.5809376473583;3211.463661847187;3707.5818024640553;2295.957597202492;4558.700282385285;1690.1497077221;4231.334113145986;4796.933326675099;4328.91349356104;3927.287168025574;6173.551040986819;4837.486347045536;5675.130973709985;4324.943127557054;5268.29217776376;
85;1284.5671725443035;0.0;0.0;1684.5311367535471;0.0;0.0;3824.6921275210743;4572.566945739223;2208.7040708527334;3006.010235680369;5103.3156851988215;1744.5809376473583;3232.4343651155764;3735.416835948083;2295.957597202492;4593.890007514591;1690.1497077221;4260.441794658005;4827.982618428534;4354.149187066531;3955.776747722064;6224.880062495249;4862.920159262283;5707.87437814667;4355.495608663365;5305.899531922685;
86;1285.6938954940017;0.0;0.0;1691.9258322408716;0.0;0.0;3849.555039663652;4603.01534302756;2208.7040708527334;3022.8031347970286;5142.8445653976405;1744.5809376473583;3251.8396430617113;3755.261996033084;2295.957597202492;4625.007523304289;1690.1497077221;4286.066891200635;4857.928533902403;4383.004770482572;3985.8859025024726;6275.509882800704;4891.750408654879;5735.826035056853;4382.103368416548;5340.353485801863;
87;1287.0967696488513;0.0;0.0;1701.2391389190127;0.0;0.0;3869.3798247604545;4632.955698859193;2208.7040708527334;3036.299624752483;5179.1097440861995;1744.5809376473583;3264.996246673744;3782.3109382438183;2295.957597202492;4653.092046910213;1690.1497077221;4307.0751316971855;4881.532881064903;4405.99269048491;4011.279870864844;6335.538877545966;4915.969584341332;5768.986820681074;4405.525925453646;5369.251937597828;
88;1288.6299726696675;0.0;0.0;1708.481987478828;0.0;0.0;3886.1463706699346;4661.785832559968;2208.7040708527334;3044.4736028517477;5222.845617953645;1744.5809376473583;3272.2733541741227;3801.883727119054;2295.957597202492;4678.342540024768;1690.1497077221;4326.869532979976;4916.399705724452;4425.7537169569205;4031.4462946125827;6384.470803778062;4936.810126380586;5797.973723773787;4426.515728831768;5396.754868300504;
89;1288.6299726696675;0.0;0.0;1715.996105016793;0.0;0.0;3903.3980517356817;4685.878892627548;2208.7040708527334;3044.4736028517477;5268.55390908733;1744.5809376473583;3272.2733541741227;3816.4153373662493;2295.957597202492;4705.217731579664;1690.1497077221;4343.393829758909;4950.848067856918;4440.135284283245;4048.652677077057;6441.118969058718;4962.480113051494;5822.312398804539;4443.319042037633;5422.365690182219;
90;1289.90351625509;0.0;0.0;1722.869309275062;0.0;0.0;3915.3035063121056;4708.6137085971295;2208.7040708527334;3044.4736028517477;5310.830863958407;1744.5809376473583;3272.2733541741227;3828.3777085801144;2295.957597202492;4726.897730450476;1690.1497077221;4356.673282524219;4976.202723478301;4456.335244614874;4065.434121502007;6492.24505739665;4979.659979363307;5843.702383462071;4460.206993124048;5445.098075327931;
91;1290.944912175196;0.0;0.0;1729.1330300282334;0.0;0.0;3921.988284578583;4732.796948367373;2208.7040708527334;3044.4736028517477;5351.062850316264;1744.5809376473583;3272.2733541741227;3836.270015562691;2295.957597202492;4752.40180608813;1690.1497077221;4369.059140545615;5004.697358422718;4477.021441515982;4080.27510005917;6544.93123384193;5001.646690547904;5865.131524585454;4481.586588197807;5466.838702861344;
92;1292.5000514035241;0.0;0.0;1738.2262181859187;0.0;0.0;3921.988284578583;4746.508608926145;2208.7040708527334;3044.4736028517477;5393.029507025828;1744.5809376473583;3272.2733541741227;3836.270015562691;2295.957597202492;4774.349414561082;1690.1497077221;4384.609278757083;5033.053846367054;4492.138897517626;4091.036768831003;6595.182274945638;5027.288050530169;5885.069296181521;4500.500684400192;5481.8613100064085;
93;1293.7509750748052;0.0;0.0;1746.5520424448835;0.0;0.0;3921.988284578583;4770.734722762554;2208.7040708527334;3044.4736028517477;5444.922923166252;1744.5809376473583;3272.2733541741227;3836.270015562691;2295.957597202492;4798.568382344581;1690.1497077221;4401.004789280474;5069.9709232750465;4506.973551836985;4097.68433495299;6653.45883179529;5059.713836259414;5900.196196281076;4521.606024123241;5499.990671654915;
94;1293.7509750748052;0.0;0.0;1752.7766693424792;0.0;0.0;3929.013958907984;4798.055642569805;2208.7040708527334;3044.4736028517477;5500.615938781726;1744.5809376473583;3272.2733541741227;3843.8407950607725;2295.957597202492;4828.143002511487;0.0;4413.830771540315;5109.968654064185;4528.789492831428;4097.68433495299;6716.325551063246;5095.057523471871;5913.126147256712;4538.7180499707965;5515.931675513533;
95;1295.4298704633618;0.0;0.0;1759.8742474395183;0.0;0.0;0.0;4822.89045383956;2208.7040708527334;0.0;5551.138017943397;1744.5809376473583;0.0;0.0;2295.957597202492;4853.44243941095;0.0;4426.626204938033;5140.1150510203715;4545.435241427748;4106.244690669813;6768.585294659685;5119.4911596364145;5924.343786324063;4554.691596779437;5528.385282024309;
96;1296.8014073616964;0.0;0.0;1768.2585613014617;0.0;0.0;0.0;4854.465980908151;2208.7040708527334;0.0;5605.229214779281;1744.5809376473583;0.0;0.0;2295.957597202492;4885.89360739879;0.0;4444.114254812404;5175.428473145711;4563.930472045349;4121.295947908885;6823.9328746838855;5147.849535124788;5939.234287007747;4571.506119928315;5539.24939132977;
