Main Statistics

T;HLO;F1stLO;F2ndLO;S1stLO;S2ndLO;HSUI;F2ndSUI;F3rdSUI;S2ndSUI;S3rdSUI;SB2ndSUI
67;0.8299016279458906;0.1030094071733124;0;0.03244964579680623;0.026055462375139823;0;0.004193860200539778;0;0.1276727378643497;0;0.0035551438197054717;0.11436659424034792;0.05336762794150536;0.03165877156770882;0.00010694936905306181;0.007393654021651905;2.8983884476401943e-05;0.5629042825809671;0.00303251422096815;0.0037618435501956884;0.0481129875672308;0;0.004822013158655221;0.008970586594621658;0.024011567743871764;0.010623738383002004;
68;0.8547126492488161;0.08242562554028295;0;0.030754911707939814;0.018908762217185533;0;0.005542265668995601;0.0009897119225364297;0.13935800295221049;0;0.005743476835946229;0.09900782527302808;0.060999218675050204;0.028067213547782216;0.00043590096762992353;0.008518370869678956;0.0002691999112690387;0.5410855515937831;0.0039045526009942985;0.005881314092966764;0.05119625339572138;0;0.0063270252702725726;0.01190940436488863;0.03046331014723998;0.013499453195781812;
69;0.8630585729796239;0.06475710960441146;0;0.032208880973673054;0.018439674348741875;0;0.00572820731454419;0.0034225237601394573;0.14872581919225278;0;0.007036926713923712;0.08587982653694344;0.07017445315341501;0.037115181639997094;0.0007542455699369921;0.009112600256759201;0.0006684024003668705;0.5150393766042878;0.005464565975655458;0.009016144725253004;0.04780685339438702;0;0.009097093608157306;0.012419318302176605;0.039608225970168325;0.014465996975185564;
70;0.8678192415979986;0.05328936566068653;0;0.028193047675477305;0.015980356383565413;0;0.007304799062460242;0.0051121883174970765;0.15148598591163823;0;0.008444448110486969;0.09955550393536129;0.06597415748787921;0.039705416681306;0.0012291673580951273;0.0130123616119315;0.0009979604889180837;0.46525740535334575;0.005496374053792896;0.016209802436893843;0.05737684012806206;0;0.013395997927881233;0.013987878175093525;0.04863686845351545;0.021534833188113733;
71;0.8699224099237464;0.04750605524689168;0;0.0256341188057148;0.01965995053251494;0;0.00773588608949967;0.007416696772152933;0.1150726231298366;0;0.008289402634234836;0.0946436786686511;0.06263291947909182;0.04459852630084575;0.002170625205682824;0.012206835810150451;0.0015505619485992085;0.5010200688553686;0.006129353818206501;0.015364531628077605;0.05851061145371771;0;0.014496237090901696;0.01595668554387155;0.04420620758576978;0.02527601347647348;
72;0.8582150199912278;0.04477461904082532;0;0.029133891327246014;0.017224415597245007;0;0.008964856012020178;0.011774975619554389;0.14273744717717196;0;0.011778519937241523;0.10006783175212063;0.07096281984596335;0.0475496017450147;0.0027124748755545333;0.014386640717763752;0.0019946717922022313;0.4485938001280966;0.007192137580767448;0.017254351442410595;0.057748813965219185;0;0.02162272698149091;0.021214632564900627;0.0380609972613549;0.02603475464460835;
73;0.852278045164913;0.040209342003170036;0;0.026864918833097187;0.021381751169036747;0;0.008747957753385799;0.014586763996989065;0.14045584702507793;0;0.012527269775510094;0.09562256267125581;0.07685096993419852;0.05375302949590093;0.0033369854700853754;0.016412490362730257;0.0023012757397043305;0.4408913873563677;0.00873417563404832;0.020982816429817926;0.056710112714419766;0;0.02369636240297591;0.018311376394442275;0.04038142958406234;0.02496313008881056;
74;0.8696018198960788;0.03728681070972704;0;0.02047407443579764;0.019275083337018994;0;0.009092691202872821;0.013845101846638654;0.1184643199902411;0;0.01008915281217233;0.07671454239028548;0.08159994763151059;0.054512030217323655;0.0032192558740674654;0.01651528426864711;0.002779608658476826;0.47820485717597405;0.007772732544364994;0.018444410459958035;0.05236109477617715;0;0.021072699314780764;0.017746122847931093;0.045836026836994385;0.025092332772961093;
75;0.8529483853631894;0.03448602702939086;0;0.02675372145440415;0.018200409405803277;0;0.010707002223287835;0.018949151665346105;0.0973630022364188;0;0.015210577106463672;0.07722899583475974;0.07337291905946004;0.04830708261893957;0.003267855967811573;0.01718899649688133;0.0032893701135451293;0.4888673410973415;0.009635987081629585;0.02247506090501782;0.05196369518710119;0;0.02618724417684836;0.01986255633108709;0.053672893868902276;0.030061724776370615;
76;0.8683479638703613;0.033009292513344266;0;0.021391398302906674;0.015262764286447641;0;0.012222130983072432;0.015957704413845128;0.10717472985555669;0;0.010947896311985424;0.0947072203638155;0.06361346494719626;0.05081643942933323;0.0040347845614660365;0.016795848608133653;0.0026864208082951874;0.46609842138016716;0.008980436014250697;0.023480839557648736;0.05304232816915809;0;0.022550037055446486;0.022422443729725895;0.05452831391918749;0.03192912091865631;
77;0.8337588829335802;0.04013952741585232;0;0.026889152088350538;0.02111331688113478;0;0.007917359001752942;0.02273690705885267;0.10934643780286274;0;0.010437781651879497;0.10475882141232866;0.06516579021532128;0.04631808653067302;0.003950926450499262;0.018122705032718043;0.0037998293804082633;0.47087932676565836;0.006757974041302425;0.029762744212084438;0.05506434947058158;0;0.02559946941014498;0.022683928407485714;0.04636340578813425;0.02843327804839385;
78;0.8463468782868263;0.03527847102154458;0;0.026264424222455413;0.015948795135747807;0;0.011729143551082058;0.019114899449415145;0.12393147330897476;0;0.014104791201791657;0.0853946346238564;0.06451491232960925;0.061003990365095545;0.003532394004422239;0.017820371817247736;0.004264049110625867;0.4543635049364861;0.011172947592715567;0.028960099809622712;0.048510086681680616;0;0.028086432074388268;0.02289131010011876;0.04899013185853515;0.02777625851775835;
79;0.8498426585449439;0.03463050030189275;0;0.022868720973170723;0.014475032736162395;0;0.012850841936458288;0.02244623754807485;0.14647505851631237;0;0.014633056068506865;0.09812954395779745;0.07160931401905805;0.0637380753687016;0.0059043928422922295;0.019658282022900035;0.004049433170695761;0.3824468134840514;0.011770414625277222;0.02842285185407507;0.0538816741739883;0;0.027313998041680398;0.021854971522234236;0.06043078656678083;0.0325673417249453;
80;0.872234208803077;0.02724374957060113;0;0.01903165795421894;0.012977597384574054;0;0.010302373368361935;0.01943530759381892;0.12780576025061835;0;0.01613651775936346;0.1188459781553956;0.07145394632015703;0.057547821843251946;0.004859345009331686;0.022836404423287014;0.0046445841627673875;0.392104669328252;0.011343960000919827;0.027226043670584836;0.0491045303535696;0;0.021851435023125334;0.025141447727417107;0.058235288796261546;0.02963737250104531;
81;0.8430522700570666;0.04018494840128427;0;0.02210352583975274;0;0;0.010613608887259178;0.021038603444662764;0.11383452130550765;0;0.014888480928067748;0.09742375577158163;0.08036635453083446;0.0473970937319968;0.004965182940966923;0.02350628178542901;0.0042073134001304096;0.41954533301279767;0.010658053316917937;0.03707431737870257;0.06001239828213105;0;0.036546334878530866;0.022403302120840872;0.0654052872327284;0.02477303275281053;
82;0.8700749937486465;0.030980962969595724;0;0.01947569331156507;0;0;0.011680144931780802;0.021597999302291133;0.11875281571365785;0;0.01599386748542048;0.10386460094394337;0.06488850491631838;0.04779637276819767;0.004734693059696979;0.021365644565162396;0.005121882456489001;0.41111557153061484;0.011288993948436585;0.02661246833722161;0.07103836926372166;0;0.03125788233067999;0.02269708891571257;0.06345939422076347;0.026202055280083975;
83;0.8537711350518459;0.037229761589045944;0;0.01889328551491706;0;0;0.010628079348481853;0.02468958949400954;0.11852076362442059;0;0.014213253089944831;0.08968464104787087;0.06906793226253496;0.06094560029813466;0.005084264787593684;0.016049016796292163;0.004810150451020969;0.4224279063483036;0.0126820909467865;0.03289055544387998;0.05699902127574288;0;0.03252567290630156;0.02181529275553966;0.06896224079539089;0.028109746171941848;
84;0.85168457567137;0.035994736286874836;0;0.020648662066107683;0;0;0.010863932858116442;0.027585552499500718;0.10791065334248405;0;0.015572974926324703;0.09092313562943952;0.06822262178819233;0.05316701772652325;0.003740206319044912;0.02030491241764762;0.0061617925081148585;0.4447678627170018;0.012187110611658229;0.032974047887052334;0.056249141993834954;0;0.03111242558909423;0.024149016664201835;0.052715160047480385;0.033064460449935155;
85;0.8515934355339728;0.030900582522028704;0;0.020384184850077924;0;0;0.011760319971384992;0.02485259105007659;0.11724703646695699;0;0.018960744749119792;0.08085819063284175;0.059313775196286375;0.06585390561149781;0.0039868715478203936;0.030139560101912457;0.0050915728556611166;0.4163370057067019;0.012473302049286752;0.04007521023056358;0.06154831958221755;0;0.03219399581328054;0.029156412462835023;0.055772732783876275;0.03150025028160065;
86;0.8537321315070419;0.03404364972306274;0;0.022483946621992316;0;0;0.010773516329393247;0.026765682641302097;0.1270800406867726;0;0.01780048267914705;0.07781291254366451;0.052725599632818275;0.05590678287364609;0.004709821166537386;0.022619315323480625;0.004992737234741976;0.4486054254114678;0.01169955673380968;0.032000015829243965;0.05788570398640404;0;0.03097457367735713;0.028381861295340163;0.05118088690176872;0.027825357201007993;
87;0.8346111707605488;0.03790991083193993;0;0.023599559163503477;0;0;0.011314395612011306;0.02667301173968324;0.12680206363833266;0;0.01521024308882181;0.08514172538474855;0.051019404269941906;0.051950095681093274;0.004655965071697977;0.021429182145167404;0.004336602893707327;0.46239107959048353;0.010224707602880304;0.04059358431287432;0.051339250369848564;0;0.03661276319145025;0.02343827632714414;0.05345605631221265;0.027290952011908492;
88;0.8658080197212573;0.029020669053636098;0;0.018880327066146698;0;0;0.010415250953944709;0.024556637921859623;0.13521146196857328;0;0.01550596995191719;0.09023783113329391;0.059713808927719284;0.054006068930059326;0.0034552272949045213;0.026577106075702746;0.005605297670682726;0.4268468906345476;0.011487927133632295;0.028680969415110915;0.054275954275286094;0;0.03305337682198933;0.019382676251928136;0.058126537989655024;0.02915199080815294;
89;0.8571205979148705;0.03066341234115663;0;0.017204657695109454;0;0;0.008713810110206973;0.027575624246764834;0.10855170554058344;0;0.014549569316779299;0.08729937870203117;0.05287401385789295;0.042438854907144385;0.003414048269954887;0.022806305969633203;0.004663944839550072;0.47880437243762314;0.011941829438912973;0.0324492447784981;0.04987198112202577;0;0.03498646302360067;0.02252811072869722;0.06099892183894239;0.030543152920022156;
90;0.8282892193246989;0;0;0.025222267925847832;0;0;0.01006649094968352;0.03205578203071759;0.1166831116417821;0;0.016757840520305864;0.07470134082447213;0.04928148897937753;0.04555378271055443;0.003603843666390731;0.02104336300782533;0.005044737002344219;0.5046293705448622;0.012272084381465816;0.03382895285019113;0.04330422798916555;0;0.03856658485954318;0.021851317173810364;0.04933986159567461;0.025867139012285652;
91;0.8826924180797594;0;0;0.017748465719803645;0;0;0.009573123538544484;0.030234212695826827;0.1180549228390969;0;0.013747094035725799;0.06841463917160917;0.05110116075527539;0.04100214397031596;0.0029953090116541263;0.018079498479539872;0.004922368514102448;0.5219844880702533;0.009807875711862646;0.037805338784752486;0.04478150378106946;0;0.03151956471985765;0.02075112086594734;0.04412350567245675;0.03066124558254631;
92;0.865673060110672;0;0;0.023163422372040346;0;0;0.010872631126834701;0.0347927961414964;0.11427142103211332;0;0.013773362248799052;0.09220059785504445;0.05404926006366379;0.047612873591801184;0.003555476750423949;0.018204040508517757;0.004987275923973834;0.49217350199490056;0.011039654114913647;0.03978525248090332;0.042239900781242595;0;0.036585468894887944;0.02097484815631409;0.04921165248982453;0.024833503361632772;
93;0.8852120376959962;0;0;0.019823583382214544;0;0;0.010586384917850392;0.025293997322886532;0.10611650484773445;0;0.012403829930166269;0.09566579118073025;0.053171134692029096;0.05349174245055315;0.0032848612356314185;0.01478423676754632;0.003992447973443123;0.5064184489186625;0.009959534554546297;0.03733348284683284;0.04293221819042367;0;0.03233689875206998;0.020460399071535646;0.046815249387683534;0.01991721588146372;
94;0.8843534559682946;0;0;0.020493371587767397;0;0;0;0.027794519056236495;0.10873228023991023;0;0.012116567336951227;0.0880320484453148;0.05055320411699767;0.04424205018361177;0;0.016349822047253017;0.004728192938326746;0.5359096364788682;0.007314581333630679;0.035886520409461733;0.03883763136890835;0;0.03147213297823974;0.022018776689249862;0.046424928305845777;0.02474028051513169;
95;0.8949940874184913;0;0;0.020127810262147952;0;0;0;0.025999403279661937;0.1082505795466696;0;0.014131674945114392;0.07815334363575567;0.0411955446717634;0.04742886087435812;0;0.017086538386797665;0.0034144463854502076;0.5392526268266583;0.009442140464368608;0.02996927772718403;0.043712386192611336;0;0.028909421312514665;0.022992709607696504;0.052872985040745675;0.022066163422010523;
96;0.8970548947117464;0;0;0.01602012830005196;0;0;0;0.025367707698702426;0.10364697729040741;0;0.010840832866503723;0.07189971102003381;0.037640888252781446;0.03833232671107323;0;0.011450007097926077;0;0.5963664640378905;0.007357514264233813;0.030933087516120228;0.03998074656644988;0;0.030624181773379156;0.017429514976196034;0.04432225822834861;0.020732758688155477;
97;0.906636528268502;0;0;0.01824089039985565;0;0;0;0.02518003602792865;0.08827898766914695;0;0;0.062389074916148264;0.0394160457467198;0.029372315494365735;0;0.011339493327687996;0;0.6389094016901864;0.007959083176817365;0.02510361578902405;0.043244528476449696;0;0.02483892951468956;0.016285892386968044;0.04416078119577767;0.018644395919732083;
98;0.8934109649306734;0;0;0.02010171363644792;0;0;0;0.020238153797710958;0.09458184910516262;0;0;0.0756185670650947;0.043423040280911145;0.03283083685855954;0;0.011326645524656748;0;0.6213219046177848;0.0076769323928671755;0.03554630339588688;0.03789001317599571;0;0.030702864239280866;0.016212043248168773;0.04089275253437739;0.018225415196421485;
99;0.9191059043583659;0;0;0.01852346309611125;0;0;0;0;0.10809399941886023;0;0;0.0772181748551578;0.0462014984622846;0.03498687035544482;0;0.011060432774454966;0;0.5959045108893527;0.0075786294481749355;0.034546312354646086;0.040549377569434164;0;0.027824320190876772;0.014776596548044973;0.04651638843772385;0.017113521241066926;
100;0.9275799730799549;0;0;0.01703360021285999;0;0;0;0;0.11395583962385333;0;0;0.07959798764521867;0.0494200560733183;0.036304535039453;0;0.010650868917513198;0;0.6070178829721788;0;0.026287965595254065;0.03979067809909577;0;0.029098461111930964;0.011394479760278737;0.0399761517506229;0.011891520118467166;
101;0.9259155137791442;0;0;0.015500449464647806;0;0;0;0;0.11673110197999594;0;0;0.06706457841776023;0.04807237485362406;0.03588947481561619;0;0.011315545242442576;0;0.6254768686735139;0;0.029234848642717033;0.03855623887173956;0;0.029349188113491003;0;0.042983559938781814;0.01391025720652563;
102;0.9270964104412891;0;0;0.01682972852147011;0;0;0;0;0.12746930956397978;0;0;0.06290661220669314;0.04556331970281699;0.03405855306974518;0;0.011272430931788997;0;0.6168493457111783;0;0.02685143196428653;0.04358841467569743;0;0.029222429072954168;0;0.040497771344694886;0.017794242793405347;
103;0.929955157053494;0;0;0.01451729915175964;0;0;0;0;0.10666590711836688;0;0;0.06524465946435612;0.04446476156567738;0.030041176446860534;0;0;0;0.6628331796925645;0;0.02553974387400818;0.037198594345895786;0;0.029987799920738058;0;0.03944660581985184;0.014105115546427014;
104;0.9206979434759501;0;0;0.019180174090726268;0;0;0;0;0.09222519410396048;0;0;0.0736186018891171;0.042657281634980566;0.03440520579380501;0;0;0;0.6594520665060596;0;0.030053867133855595;0.04273176176400199;0;0.03006801529946802;0;0.040562210243440575;0.014347678064634729;
105;0.9144583835198218;0;0;0.01694605232358868;0;0;0;0;0.08907024983518176;0;0;0.06456390159778196;0.03865952898286736;0.027501558302636193;0;0;0;0.6845903585226082;0;0.03482396012283686;0.03936130975782258;0;0.033771604033752664;0;0.04298779793703457;0.013265295064067352;
106;0.9313049320547996;0;0;0.014805061867182546;0;0;0;0;0.0894851742769407;0;0;0.066680694164143;0.038746416048870747;0.03251933177132787;0;0;0;0.6857322046710945;0;0.028263205908997235;0.03111583523976276;0;0.02562680016902071;0;0.04137726454445318;0.014343079283407285;
107;0.9132853338168784;0;0;0.018167356260945067;0;0;0;0;0.09712127202958817;0;0;0.06629054529168023;0.033255671644862456;0.03515696239796751;0;0;0;0.6888709229937566;0;0.033285953396918866;0.034597928759054986;0;0.03526135652525776;0;0.03300898124528197;0.011697715637808023;
108;0.9339177273600515;0;0;0.012737479404685071;0;0;0;0;0.10778682481283591;0;0;0.06024495640501132;0.033734809404506474;0.033029696336993264;0;0;0;0.6860260899669353;0;0.027059330404481625;0.03134468004288186;0;0.02628546283078188;0;0.035051578146006825;0.012781364884828946;
109;0.9169803074479483;0;0;0.016325608440974873;0;0;0;0;0.10429163215397351;0;0;0.051669786862796045;0.03308932468653353;0.023973348053962732;0;0;0;0.7138945152218469;0;0.03429935665875565;0.032361574804227244;0;0.032394727452321005;0;0.030260391236685457;0.010459426979974725;
110;0.912811337778863;0;0;0.016850611957135563;0;0;0;0;0.09925809920884437;0;0;0.05519333919605982;0.03570679717628005;0.02507627853758531;0;0;0;0.7196207892356721;0;0.035144971776122934;0.026810768729784912;0;0.03519307848787845;0;0.02960603140484992;0.008727896510923535;
111;0.930915905237209;0;0;0.017443501458052058;0;0;0;0;0.10226180748159504;0;0;0.05825133965845638;0.037088547317707304;0.024065909033090412;0;0;0;0.7198386640350831;0;0.025624103872313796;0.024707078803922596;0;0.026016489432425138;0;0.03378665367014496;0;
112;0.9109964199814261;0;0;0.020604510099220447;0;0;0;0;0.10811304593615198;0;0;0.051551234761122486;0.031065539281153926;0.025541723422770186;0;0;0;0.720943089200633;0;0.031801670265940996;0.030303464039637032;0;0.03659739965341245;0;0.0324819033585313;0;
113;0.9082458269979101;0;0;0.01976054377289354;0;0;0;0;0.08580521625387849;0;0;0.048975047499741194;0.02904033887212857;0.022799938803379022;0;0;0;0.7497016849677595;0;0.03693385350018099;0.030949191041072327;0;0.035059775729015204;0;0.032728582562041045;0;
114;0.9283911084164673;0;0;0.017409782834119477;0;0;0;0;0.08334482119157673;0;0;0.054162250779794446;0.03305221840056301;0.02221158347048325;0;0;0;0.754117133224121;0;0.02706784318062562;0.027307472094380943;0;0.027131265568787595;0;0.025804520839080705;0;
115;0.9374117891607266;0;0;0.01225406637403193;0;0;0;0;0.09804489913145642;0;0;0.07750476111547028;0.03995025658059051;0.02543966559228858;0;0;0;0.6898304180287099;0;0.02693031901941909;0.03721546311070169;0;0.023403825445822382;0;0.03201453644078259;0;
116;0.9383884232196937;0;0;0.012233188639744931;0;0;0;0;0.07910249495798982;0;0;0.06274692307111189;0.031170485643641253;0.017947037392373397;0;0;0;0.7264447920036736;0;0.02369000977910993;0.024585096499654048;0;0.025688378361451353;0;0.023019529594233375;0;0.03498364083732252;
117;0.940362433414335;0;0;0.013445295106377698;0;0;0;0;0.08643272758778144;0;0;0.05074405647031137;0.030968633256565212;0.0170757617062559;0;0;0;0.720704461862478;0;0.021733640179131056;0.026435201599537744;0;0.0244586313001563;0;0.023333886249096082;0;0.04430527126797416;
118;0.9466526996936359;0;0;0.01206154672117233;0;0;0;0;0.07194873753790337;0;0;0.04910939224569024;0.03163537221189491;0.016121014916498064;0;0;0;0.7308718396762395;0;0.019579397578274357;0.02130488379617433;0;0.02170635600691733;0;0.02807197294357961;0;0.05093678667202008;
119;0.9385181190285999;0;0;0.011690121936820137;0;0;0;0;0.08717099209898233;0;0;0.06386340087830644;0.032835264245137934;0.021510343159139193;0;0;0;0.6648944644753738;0;0.024732925331085422;0.02679029438016745;0;0.0250588337034945;0;0.027032158461844334;0;0.07590308230104853;
120;0.9418971966013913;0;0;0.013842548548713002;0;0;0;0;0.10030327907148165;0;0;0.04972883016448234;0.026902197896447703;0.01668295513173645;0;0;0;0.6660742694236025;0;0.024292891011091947;0.02303849815870043;0;0.019967363838803633;0;0.025799223855689186;0;0.0914707462978599;
121;0.9475239694807865;0;0;0.010507337303696806;0;0;0;0;0.08227643821955109;0;0;0.06098480690045443;0.027491480706821773;0.02023435039707536;0;0;0;0.6280101180892941;0;0.020263100936279962;0.025752137590202402;0;0.021705592279236536;0;0.02834435372447048;0;0.12690631437213026;
122;0.9475637365403488;0;0;0.010097995204748522;0;0;0;0;0.10708494697814894;0;0;0.06421699234414137;0.028482367582091578;0.024878857556964864;0;0;0;0.585112023726963;0;0.020784036658933115;0.024102557378202414;0;0.021554231595969718;0;0.03404860021699676;0;0.13207365421649103;
123;0.9568802201103659;0;0;0.00904922170205657;0;0;0;0;0.08811045731787223;0;0;0.052136808961072346;0.025467274941107412;0.021326622341899568;0;0;0;0.6463431715920557;0;0.01762953637859361;0.02111537653333184;0;0.016441021808983963;0;0.028845438236671055;0;0.1166548500759897;
124;0.9528218863200086;0;0;0.010567203449815899;0;0;0;0;0.09266222477723592;0;0;0.05626705658602632;0.03023469680500411;0.018675994579074824;0;0;0;0.6042189588531315;0;0.01864155713881509;0.021917257983245658;0;0.017969353091360208;0;0.028022164768158997;0;0.14800164564812268;
125;0.9422982270396707;0;0;0.011923781784513565;0;0;0;0;0.09014726382504236;0;0;0.049006788558877565;0.030818966539188166;0.023115539858573977;0;0;0;0.5872839637403723;0;0.023815103725714697;0.02388959461030544;0;0.02196288745010122;0;0.027111776906933182;0;0.16862610596070718;
126;0.9599072114979739;0;0;0.009060991139949121;0;0;0;0;0.08808089403214045;0;0;0.04027874429173228;0.028801852850424352;0.018163399397283633;0;0;0;0.6165822739928104;0;0.016627467055066448;0.022180023261522894;0;0.014404330307010533;0;0.025345140041708906;0;0.16056767213237685;
127;0.9716664474196757;0;0;0.009128759221597543;0;0;0;0;0.07212441012907331;0;0;0.03656922588309726;0.025625025181103142;0.014115225735309154;0;0;0;0.6432868636846377;0;0.01920479335872682;0.01907171577619685;0;0;0;0.017216635897198265;0;0.17199089771338447;
128;0.9662208989265203;0;0;0.008700435404194056;0;0;0;0;0.07574022967131198;0;0;0.03707356597674499;0.02389285316866238;0.017584744764555467;0;0;0;0.6300692770866487;0;0.025078665669285606;0.018786281365597755;0;0;0;0.017100240474752566;0;0.17975280749172595;
129;0.972336685565146;0;0;0.010974224608555544;0;0;0;0;0.0868483295120833;0;0;0.04580803405564617;0.027155035697013247;0.01649886287961407;0;0;0;0.5492738098924452;0;0.016689089826298603;0.019437970604406163;0;0;0;0.021935102150836733;0;0.23304285520795506;
130;0.9663732832374976;0;0;0.011386600411536387;0;0;0;0;0.06320836915808897;0;0;0.03751843674862427;0.022813780908935627;0.01365605727622658;0;0;0;0.5814147208997202;0;0.022240116350965986;0.018185067000119164;0;0;0;0.0181584571880426;0;0.24504511082024263;
131;0.975292162356139;0;0;0.007833749536100016;0;0;0;0;0.06886767737836824;0;0;0.03440538426734071;0.02120229028256974;0.016046792047600164;0;0;0;0.5934333401386201;0;0.016874088107760844;0.015733915400277843;0;0;0;0.015351073923619516;0;0.23495952656160357;
132;0.9911928796319197;0;0;0.008807120368080335;0;0;0;0;0.0653661721583786;0;0;0.03701815652948883;0.02140028089681613;0.014073283876282159;0;0;0;0.5868159797672587;0;0;0.01619851946762176;0;0;0;0.015143809223111593;0;0.2439837980810423;
133;0.9915939539768162;0;0;0.00840604602318383;0;0;0;0;0.06530674835217769;0;0;0.033693859468385705;0.021957815452727146;0.012209047907394872;0;0;0;0.6036827932270139;0;0;0.018195563214497296;0;0;0;0.015693136966761955;0;0.2292610354110414;
134;0.9928705772903071;0;0;0.007129422709692882;0;0;0;0;0.07180923235808231;0;0;0.032480784083729765;0.02090902827464457;0.011330103464961369;0;0;0;0.612934214762986;0;0;0.016881024662885928;0;0;0;0.01716888410148443;0;0.2164867282912256;
135;0.9900534970338953;0;0;0.009946502966104592;0;0;0;0;0.07084810200836668;0;0;0.03344032625537285;0.022177633723553955;0.011681826386202264;0;0;0;0.5519922121141787;0;0;0.014077025456655769;0;0;0;0.01977883989567556;0;0.27600403415999436;
136;0.9920035944397599;0;0;0.007996405560240007;0;0;0;0;0.06814177563978809;0;0;0.031197725237125103;0.021467744593129837;0.01372296295251047;0;0;0;0.568044564800202;0;0;0.014222315021788732;0;0;0;0.014301927300903492;0;0.2689009844545522;
137;0.9924984602354955;0;0;0.007501539764504593;0;0;0;0;0.07365771452908676;0;0;0.041189672506068684;0.020987380287812035;0.01605405445766742;0;0;0;0.5484270071014169;0;0;0.013202299686974244;0;0;0;0.017077850505608144;0;0.26940402092536575;
138;0.9897873381093824;0;0;0.010212661890617628;0;0;0;0;0.05692344432063414;0;0;0.03684107235220583;0.019470438659703222;0.015412037796096761;0;0;0;0.5605019831261124;0;0;0.013532410542186785;0;0;0;0.018734484831827034;0;0.27858412837123386;
139;0.9922052639969944;0;0;0.007794736003005611;0;0;0;0;0.0675620905531247;0;0;0.03794887617013218;0.019971584380357753;0.01384683112588443;0;0;0;0.5488173283384946;0;0;0.01641765167744412;0;0;0;0.019541752190156792;0;0.27589388556440564;
140;0.9915318104017383;0;0;0.008468189598261632;0;0;0;0;0.0831663362609808;0;0;0.03977025564151863;0.022645718165314004;0.014743207393604782;0;0;0;0.5075156584750352;0;0;0.019460634762130974;0;0;0;0.018351692171185877;0;0.29434649713022976;
141;0.9899157423897873;0;0;0.010084257610212744;0;0;0;0;0.07629757248011983;0;0;0.03850960396721771;0.022125477929308506;0.014898504797274097;0;0;0;0.5499053781876914;0;0;0.019257528842663706;0;0;0;0.01772267648364723;0;0.2612832573120776;
142;0.9916299726632708;0;0;0.008370027336729256;0;0;0;0;0.08004021551786521;0;0;0.03945698260181015;0.021753706493209134;0.012945762829081334;0;0;0;0.499630145258958;0;0;0.01768447625344666;0;0;0;0.01998128712708684;0;0.30850742391854263;
143;0.9917877187475119;0;0;0.00821228125248809;0;0;0;0;0.08014986420353785;0;0;0.03395546457638835;0.018314768021319903;0.014177031089183872;0;0;0;0.5541328088912785;0;0;0.017165901551769943;0;0;0;0.018263243135805633;0;0.26384091853071595;
144;0.992281810732333;0;0;0.007718189267666967;0;0;0;0;0.08138733319822529;0;0;0.03544524729391611;0.016838366549534186;0.012166121949838878;0;0;0;0.5336152957609254;0;0;0.017579299926760054;0;0;0;0.01689876475648744;0;0.28606957056431276;
145;0.9906737837251021;0;0;0.009326216274897903;0;0;0;0;0.07233878322067594;0;0;0.03238761506277326;0.01630141541568483;0.013696089121968498;0;0;0;0.5629375060805395;0;0;0.017690629842523415;0;0;0;0.015761574155232813;0;0.26888638710060186;
146;0.9916191373231449;0;0;0.008380862676855054;0;0;0;0;0.06330423634295251;0;0;0.036666405388745674;0.01910638295980271;0.013379242800740623;0;0;0;0.5884911137730069;0;0;0.017121648239558016;0;0;0;0.01811620274005947;0;0.24381476775513414;
147;0.991781297873969;0;0;0.008218702126031048;0;0;0;0;0.07170918414740299;0;0;0.035861821144275274;0.016683886331253138;0.010137538951631058;0;0;0;0.5609344565726929;0;0;0.015090123683868462;0;0;0;0.017895392562933397;0;0.2716875966059427;
148;0.9921137855414462;0;0;0.00788621445855373;0;0;0;0;0.07449618622426493;0;0;0.039196752958309045;0.01915467671481345;0.012815094883889886;0;0;0;0.6128247535389415;0;0;0.014412754605764041;0;0;0;0.015596309580397287;0;0.21150347149361992;
149;0.9918381809470772;0;0;0.00816181905292276;0;0;0;0;0.07790577413026811;0;0;0.048473228882657725;0.02228522385883267;0.01413535194971991;0;0;0;0.5523556956436275;0;0;0.01781213350360496;0;0;0;0.01729638153484713;0;0.24973621049644193;
150;0.9916547623759406;0;0;0.00834523762405935;0;0;0;0;0.0821352638938481;0;0;0.04077757445498427;0.01718484668599841;0.010231496063136503;0;0;0;0.5406753941283781;0;0;0.01695841999460555;0;0;0;0.01773431437766085;0;0.2743026904013883;

ComputerFirms Cheapness 
FIRM;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;
T;LO;LO;NONE;LO;LO;NONE;SUI;LO;SUI;NONE;SUI;SUI;SUI;SUI;SUI;SUI;SUI;SUI;SUI;LO;SUI;NONE;LO;SUI;SUI;SUI;SUI;
1;0.0;0.0;0.0;0.0;0.0;0.0;
2;8.301434478245458;10.087459896655336;15.305333755054772;6.286302796582013;5.588218856599492;13.711925197356665;
3;20.24553173953658;25.09388136934127;38.89753134111865;13.53782770067085;13.8150448371528;34.27142226182668;
4;34.774050010929045;39.45276089709649;63.79345226739336;22.393842523030468;23.563276566939507;56.66801552749301;
5;53.17730670820879;60.41436031173603;88.82710984743906;33.21634759538702;36.01027142282422;77.29717701670603;
6;73.88345691708798;80.59474700270694;121.2201528535387;47.024995808173735;47.81196893299057;108.24744962613526;
